game,winning_player,player0,player1,player2,player3
0,,MCTS,MCTS,MCTS,SEMIRANDOM
1,1.0,MCTS,MCTS,MCTS,SEMIRANDOM
2,,MCTS,MCTS,MCTS,SEMIRANDOM
3,,MCTS,MCTS,MCTS,SEMIRANDOM
4,,MCTS,MCTS,MCTS,SEMIRANDOM
5,0.0,MCTS,MCTS,MCTS,SEMIRANDOM
6,,MCTS,MCTS,MCTS,SEMIRANDOM
7,2.0,MCTS,MCTS,MCTS,SEMIRANDOM
8,,MCTS,MCTS,MCTS,SEMIRANDOM
9,,MCTS,MCTS,MCTS,SEMIRANDOM
10,3.0,MCTS,MCTS,MCTS,SEMIRANDOM
11,,MCTS,MCTS,MCTS,SEMIRANDOM
12,1.0,MCTS,MCTS,MCTS,SEMIRANDOM
13,,MCTS,MCTS,MCTS,SEMIRANDOM
14,3.0,MCTS,MCTS,MCTS,SEMIRANDOM
15,,MCTS,MCTS,MCTS,SEMIRANDOM
16,,MCTS,MCTS,MCTS,SEMIRANDOM
17,,MCTS,MCTS,MCTS,SEMIRANDOM
18,,MCTS,MCTS,MCTS,SEMIRANDOM
