game,winning_player,player0,player1,player2,player3
0,,MCTS,MCTS,SEMIRANDOM,SEMIRANDOM
1,,MCTS,MCTS,SEMIRANDOM,SEMIRANDOM
2,1.0,MCTS,MCTS,SEMIRANDOM,SEMIRANDOM
3,,MCTS,MCTS,SEMIRANDOM,SEMIRANDOM
4,,MCTS,MCTS,SEMIRANDOM,SEMIRANDOM
5,,MCTS,MCTS,SEMIRANDOM,SEMIRANDOM
6,2.0,MCTS,MCTS,SEMIRANDOM,SEMIRANDOM
7,,MCTS,MCTS,SEMIRANDOM,SEMIRANDOM
8,,MCTS,MCTS,SEMIRANDOM,SEMIRANDOM
9,,MCTS,MCTS,SEMIRANDOM,SEMIRANDOM
10,,MCTS,MCTS,SEMIRANDOM,SEMIRANDOM
11,2.0,MCTS,MCTS,SEMIRANDOM,SEMIRANDOM
12,,MCTS,MCTS,SEMIRANDOM,SEMIRANDOM
13,,MCTS,MCTS,SEMIRANDOM,SEMIRANDOM
14,,MCTS,MCTS,SEMIRANDOM,SEMIRANDOM
15,,MCTS,MCTS,SEMIRANDOM,SEMIRANDOM
16,,MCTS,MCTS,SEMIRANDOM,SEMIRANDOM
17,,MCTS,MCTS,SEMIRANDOM,SEMIRANDOM
18,,MCTS,MCTS,SEMIRANDOM,SEMIRANDOM
19,,MCTS,MCTS,SEMIRANDOM,SEMIRANDOM
20,,MCTS,MCTS,SEMIRANDOM,SEMIRANDOM
21,,MCTS,MCTS,SEMIRANDOM,SEMIRANDOM
22,,MCTS,MCTS,SEMIRANDOM,SEMIRANDOM
23,,MCTS,MCTS,SEMIRANDOM,SEMIRANDOM
24,,MCTS,MCTS,SEMIRANDOM,SEMIRANDOM
25,,MCTS,MCTS,SEMIRANDOM,SEMIRANDOM
26,0.0,MCTS,MCTS,SEMIRANDOM,SEMIRANDOM
27,2.0,MCTS,MCTS,SEMIRANDOM,SEMIRANDOM
28,,MCTS,MCTS,SEMIRANDOM,SEMIRANDOM
29,,MCTS,MCTS,SEMIRANDOM,SEMIRANDOM
30,2.0,MCTS,MCTS,SEMIRANDOM,SEMIRANDOM
31,,MCTS,MCTS,SEMIRANDOM,SEMIRANDOM
32,,MCTS,MCTS,SEMIRANDOM,SEMIRANDOM
33,3.0,MCTS,MCTS,SEMIRANDOM,SEMIRANDOM
34,,MCTS,MCTS,SEMIRANDOM,SEMIRANDOM
35,0.0,MCTS,MCTS,SEMIRANDOM,SEMIRANDOM
36,0.0,MCTS,MCTS,SEMIRANDOM,SEMIRANDOM
37,,MCTS,MCTS,SEMIRANDOM,SEMIRANDOM
38,,MCTS,MCTS,SEMIRANDOM,SEMIRANDOM
39,,MCTS,MCTS,SEMIRANDOM,SEMIRANDOM
40,,MCTS,MCTS,SEMIRANDOM,SEMIRANDOM
41,,MCTS,MCTS,SEMIRANDOM,SEMIRANDOM
42,3.0,MCTS,MCTS,SEMIRANDOM,SEMIRANDOM
43,,MCTS,MCTS,SEMIRANDOM,SEMIRANDOM
44,,MCTS,MCTS,SEMIRANDOM,SEMIRANDOM
45,,MCTS,MCTS,SEMIRANDOM,SEMIRANDOM
46,1.0,MCTS,MCTS,SEMIRANDOM,SEMIRANDOM
47,2.0,MCTS,MCTS,SEMIRANDOM,SEMIRANDOM
48,,MCTS,MCTS,SEMIRANDOM,SEMIRANDOM
49,,MCTS,MCTS,SEMIRANDOM,SEMIRANDOM
50,,MCTS,MCTS,SEMIRANDOM,SEMIRANDOM
51,0.0,MCTS,MCTS,SEMIRANDOM,SEMIRANDOM
52,,MCTS,MCTS,SEMIRANDOM,SEMIRANDOM
53,,MCTS,MCTS,SEMIRANDOM,SEMIRANDOM
54,0.0,MCTS,MCTS,SEMIRANDOM,SEMIRANDOM
55,2.0,MCTS,MCTS,SEMIRANDOM,SEMIRANDOM
56,,MCTS,MCTS,SEMIRANDOM,SEMIRANDOM
57,,MCTS,MCTS,SEMIRANDOM,SEMIRANDOM
58,3.0,MCTS,MCTS,SEMIRANDOM,SEMIRANDOM
59,,MCTS,MCTS,SEMIRANDOM,SEMIRANDOM
60,3.0,MCTS,MCTS,SEMIRANDOM,SEMIRANDOM
61,1.0,MCTS,MCTS,SEMIRANDOM,SEMIRANDOM
62,,MCTS,MCTS,SEMIRANDOM,SEMIRANDOM
63,3.0,MCTS,MCTS,SEMIRANDOM,SEMIRANDOM
64,,MCTS,MCTS,SEMIRANDOM,SEMIRANDOM
65,,MCTS,MCTS,SEMIRANDOM,SEMIRANDOM
66,,MCTS,MCTS,SEMIRANDOM,SEMIRANDOM
67,2.0,MCTS,MCTS,SEMIRANDOM,SEMIRANDOM
68,,MCTS,MCTS,SEMIRANDOM,SEMIRANDOM
69,2.0,MCTS,MCTS,SEMIRANDOM,SEMIRANDOM
70,,MCTS,MCTS,SEMIRANDOM,SEMIRANDOM
71,2.0,MCTS,MCTS,SEMIRANDOM,SEMIRANDOM
72,,MCTS,MCTS,SEMIRANDOM,SEMIRANDOM
73,1.0,MCTS,MCTS,SEMIRANDOM,SEMIRANDOM
74,3.0,MCTS,MCTS,SEMIRANDOM,SEMIRANDOM
75,3.0,MCTS,MCTS,SEMIRANDOM,SEMIRANDOM
76,,MCTS,MCTS,SEMIRANDOM,SEMIRANDOM
77,0.0,MCTS,MCTS,SEMIRANDOM,SEMIRANDOM
78,,MCTS,MCTS,SEMIRANDOM,SEMIRANDOM
