game,winning_player,player0,player1,player2,player3
0,2.0,MCTS,MCTS,SEMIRANDOM,SEMIRANDOM
1,3.0,MCTS,MCTS,SEMIRANDOM,SEMIRANDOM
2,0.0,MCTS,MCTS,SEMIRANDOM,SEMIRANDOM
3,,MCTS,MCTS,SEMIRANDOM,SEMIRANDOM
4,,MCTS,MCTS,SEMIRANDOM,SEMIRANDOM
5,0.0,MCTS,MCTS,SEMIRANDOM,SEMIRANDOM
6,,MCTS,MCTS,SEMIRANDOM,SEMIRANDOM
7,,MCTS,MCTS,SEMIRANDOM,SEMIRANDOM
8,,MCTS,MCTS,SEMIRANDOM,SEMIRANDOM
9,,MCTS,MCTS,SEMIRANDOM,SEMIRANDOM
10,,MCTS,MCTS,SEMIRANDOM,SEMIRANDOM
11,,MCTS,MCTS,SEMIRANDOM,SEMIRANDOM
12,2.0,MCTS,MCTS,SEMIRANDOM,SEMIRANDOM
13,1.0,MCTS,MCTS,SEMIRANDOM,SEMIRANDOM
14,2.0,MCTS,MCTS,SEMIRANDOM,SEMIRANDOM
15,0.0,MCTS,MCTS,SEMIRANDOM,SEMIRANDOM
16,,MCTS,MCTS,SEMIRANDOM,SEMIRANDOM
17,,MCTS,MCTS,SEMIRANDOM,SEMIRANDOM
18,2.0,MCTS,MCTS,SEMIRANDOM,SEMIRANDOM
19,,MCTS,MCTS,SEMIRANDOM,SEMIRANDOM
20,,MCTS,MCTS,SEMIRANDOM,SEMIRANDOM
21,2.0,MCTS,MCTS,SEMIRANDOM,SEMIRANDOM
22,1.0,MCTS,MCTS,SEMIRANDOM,SEMIRANDOM
23,,MCTS,MCTS,SEMIRANDOM,SEMIRANDOM
24,1.0,MCTS,MCTS,SEMIRANDOM,SEMIRANDOM
25,,MCTS,MCTS,SEMIRANDOM,SEMIRANDOM
26,3.0,MCTS,MCTS,SEMIRANDOM,SEMIRANDOM
27,0.0,MCTS,MCTS,SEMIRANDOM,SEMIRANDOM
28,3.0,MCTS,MCTS,SEMIRANDOM,SEMIRANDOM
29,3.0,MCTS,MCTS,SEMIRANDOM,SEMIRANDOM
30,1.0,MCTS,MCTS,SEMIRANDOM,SEMIRANDOM
31,3.0,MCTS,MCTS,SEMIRANDOM,SEMIRANDOM
32,,MCTS,MCTS,SEMIRANDOM,SEMIRANDOM
33,,MCTS,MCTS,SEMIRANDOM,SEMIRANDOM
34,,MCTS,MCTS,SEMIRANDOM,SEMIRANDOM
35,,MCTS,MCTS,SEMIRANDOM,SEMIRANDOM
36,1.0,MCTS,MCTS,SEMIRANDOM,SEMIRANDOM
37,2.0,MCTS,MCTS,SEMIRANDOM,SEMIRANDOM
