game,winning_player,player0,player1,player2,player3
0,,MCTS,MCTS,MCTS,MCTS
1,3,MCTS,MCTS,MCTS,MCTS
2,,MCTS,MCTS,MCTS,MCTS
3,,MCTS,MCTS,MCTS,MCTS
4,,MCTS,MCTS,MCTS,MCTS
5,,MCTS,MCTS,MCTS,MCTS
6,,MCTS,MCTS,MCTS,MCTS
7,,MCTS,MCTS,MCTS,MCTS
8,,MCTS,MCTS,MCTS,MCTS
9,,MCTS,MCTS,MCTS,MCTS
10,0,MCTS,MCTS,MCTS,MCTS
11,,MCTS,MCTS,MCTS,MCTS
12,,MCTS,MCTS,MCTS,MCTS
13,,MCTS,MCTS,MCTS,MCTS
14,3,MCTS,MCTS,MCTS,MCTS
15,,MCTS,MCTS,MCTS,MCTS
16,,MCTS,MCTS,MCTS,MCTS
17,1,MCTS,MCTS,MCTS,MCTS
18,2,MCTS,MCTS,MCTS,MCTS
19,2,MCTS,MCTS,MCTS,MCTS
20,,MCTS,MCTS,MCTS,MCTS
21,,MCTS,MCTS,MCTS,MCTS
22,,MCTS,MCTS,MCTS,MCTS
23,1,MCTS,MCTS,MCTS,MCTS
24,,MCTS,MCTS,MCTS,MCTS
25,,MCTS,MCTS,MCTS,MCTS
26,,MCTS,MCTS,MCTS,MCTS
27,,MCTS,MCTS,MCTS,MCTS
28,,MCTS,MCTS,MCTS,MCTS
29,,MCTS,MCTS,MCTS,MCTS
30,,MCTS,MCTS,MCTS,MCTS
31,0,MCTS,MCTS,MCTS,MCTS
32,,MCTS,MCTS,MCTS,MCTS
33,,MCTS,MCTS,MCTS,MCTS
34,2,MCTS,MCTS,MCTS,MCTS
35,,MCTS,MCTS,MCTS,MCTS
36,,MCTS,MCTS,MCTS,MCTS
37,,MCTS,MCTS,MCTS,MCTS
38,0,MCTS,MCTS,MCTS,MCTS
39,,MCTS,MCTS,MCTS,MCTS
40,3,MCTS,MCTS,MCTS,MCTS
41,,MCTS,MCTS,MCTS,MCTS
42,0,MCTS,MCTS,MCTS,MCTS
43,,MCTS,MCTS,MCTS,MCTS
44,,MCTS,MCTS,MCTS,MCTS
45,0,MCTS,MCTS,MCTS,MCTS
46,2,MCTS,MCTS,MCTS,MCTS
47,,MCTS,MCTS,MCTS,MCTS
48,,MCTS,MCTS,MCTS,MCTS
49,,MCTS,MCTS,MCTS,MCTS
50,3,MCTS,MCTS,MCTS,MCTS
51,,MCTS,MCTS,MCTS,MCTS
52,1,MCTS,MCTS,MCTS,MCTS
53,,MCTS,MCTS,MCTS,MCTS
54,2,MCTS,MCTS,MCTS,MCTS
55,,MCTS,MCTS,MCTS,MCTS
56,,MCTS,MCTS,MCTS,MCTS
57,,MCTS,MCTS,MCTS,MCTS
58,,MCTS,MCTS,MCTS,MCTS
59,,MCTS,MCTS,MCTS,MCTS
60,2,MCTS,MCTS,MCTS,MCTS
61,,MCTS,MCTS,MCTS,MCTS
62,,MCTS,MCTS,MCTS,MCTS
63,,MCTS,MCTS,MCTS,MCTS
64,3,MCTS,MCTS,MCTS,MCTS
65,2,MCTS,MCTS,MCTS,MCTS
66,,MCTS,MCTS,MCTS,MCTS
67,1,MCTS,MCTS,MCTS,MCTS
68,,MCTS,MCTS,MCTS,MCTS
69,,MCTS,MCTS,MCTS,MCTS
70,,MCTS,MCTS,MCTS,MCTS
71,0,MCTS,MCTS,MCTS,MCTS
72,,MCTS,MCTS,MCTS,MCTS
73,2,MCTS,MCTS,MCTS,MCTS
74,2,MCTS,MCTS,MCTS,MCTS
75,,MCTS,MCTS,MCTS,MCTS
76,2,MCTS,MCTS,MCTS,MCTS
77,0,MCTS,MCTS,MCTS,MCTS
78,,MCTS,MCTS,MCTS,MCTS
79,,MCTS,MCTS,MCTS,MCTS
80,0,MCTS,MCTS,MCTS,MCTS
81,,MCTS,MCTS,MCTS,MCTS
82,2,MCTS,MCTS,MCTS,MCTS
83,,MCTS,MCTS,MCTS,MCTS
84,,MCTS,MCTS,MCTS,MCTS
85,,MCTS,MCTS,MCTS,MCTS
86,,MCTS,MCTS,MCTS,MCTS
87,0,MCTS,MCTS,MCTS,MCTS
88,0,MCTS,MCTS,MCTS,MCTS
89,,MCTS,MCTS,MCTS,MCTS
90,,MCTS,MCTS,MCTS,MCTS
91,,MCTS,MCTS,MCTS,MCTS
92,,MCTS,MCTS,MCTS,MCTS
93,,MCTS,MCTS,MCTS,MCTS
94,,MCTS,MCTS,MCTS,MCTS
95,,MCTS,MCTS,MCTS,MCTS
96,1,MCTS,MCTS,MCTS,MCTS
97,,MCTS,MCTS,MCTS,MCTS
98,,MCTS,MCTS,MCTS,MCTS
99,,MCTS,MCTS,MCTS,MCTS
100,1,MCTS,MCTS,MCTS,SEMIRANDOM
101,,MCTS,MCTS,MCTS,SEMIRANDOM
102,,MCTS,MCTS,MCTS,SEMIRANDOM
103,,MCTS,MCTS,MCTS,SEMIRANDOM
104,1,MCTS,MCTS,MCTS,SEMIRANDOM
105,,MCTS,MCTS,MCTS,SEMIRANDOM
106,,MCTS,MCTS,MCTS,SEMIRANDOM
107,0,MCTS,MCTS,MCTS,SEMIRANDOM
108,,MCTS,MCTS,MCTS,SEMIRANDOM
109,3,MCTS,MCTS,MCTS,SEMIRANDOM
110,1,MCTS,MCTS,MCTS,SEMIRANDOM
111,,MCTS,MCTS,MCTS,SEMIRANDOM
112,,MCTS,MCTS,MCTS,SEMIRANDOM
113,,MCTS,MCTS,MCTS,SEMIRANDOM
114,2,MCTS,MCTS,MCTS,SEMIRANDOM
115,,MCTS,MCTS,MCTS,SEMIRANDOM
116,,MCTS,MCTS,MCTS,SEMIRANDOM
117,3,MCTS,MCTS,MCTS,SEMIRANDOM
118,,MCTS,MCTS,MCTS,SEMIRANDOM
119,,MCTS,MCTS,MCTS,SEMIRANDOM
120,,MCTS,MCTS,MCTS,SEMIRANDOM
121,0,MCTS,MCTS,MCTS,SEMIRANDOM
122,,MCTS,MCTS,MCTS,SEMIRANDOM
123,1,MCTS,MCTS,MCTS,SEMIRANDOM
124,,MCTS,MCTS,MCTS,SEMIRANDOM
125,3,MCTS,MCTS,MCTS,SEMIRANDOM
126,,MCTS,MCTS,MCTS,SEMIRANDOM
127,,MCTS,MCTS,MCTS,SEMIRANDOM
128,,MCTS,MCTS,MCTS,SEMIRANDOM
129,2,MCTS,MCTS,MCTS,SEMIRANDOM
130,3,MCTS,MCTS,MCTS,SEMIRANDOM
131,2,MCTS,MCTS,MCTS,SEMIRANDOM
132,3,MCTS,MCTS,MCTS,SEMIRANDOM
133,,MCTS,MCTS,MCTS,SEMIRANDOM
134,,MCTS,MCTS,MCTS,SEMIRANDOM
135,2,MCTS,MCTS,MCTS,SEMIRANDOM
136,,MCTS,MCTS,MCTS,SEMIRANDOM
137,2,MCTS,MCTS,MCTS,SEMIRANDOM
138,,MCTS,MCTS,MCTS,SEMIRANDOM
139,,MCTS,MCTS,MCTS,SEMIRANDOM
140,,MCTS,MCTS,MCTS,SEMIRANDOM
141,,MCTS,MCTS,MCTS,SEMIRANDOM
142,,MCTS,MCTS,MCTS,SEMIRANDOM
143,3,MCTS,MCTS,MCTS,SEMIRANDOM
144,3,MCTS,MCTS,MCTS,SEMIRANDOM
145,,MCTS,MCTS,MCTS,SEMIRANDOM
146,,MCTS,MCTS,MCTS,SEMIRANDOM
147,0,MCTS,MCTS,MCTS,SEMIRANDOM
148,3,MCTS,MCTS,MCTS,SEMIRANDOM
149,,MCTS,MCTS,MCTS,SEMIRANDOM
150,,MCTS,MCTS,MCTS,SEMIRANDOM
151,,MCTS,MCTS,MCTS,SEMIRANDOM
152,,MCTS,MCTS,MCTS,SEMIRANDOM
153,3,MCTS,MCTS,MCTS,SEMIRANDOM
154,0,MCTS,MCTS,MCTS,SEMIRANDOM
155,,MCTS,MCTS,MCTS,SEMIRANDOM
156,,MCTS,MCTS,MCTS,SEMIRANDOM
157,,MCTS,MCTS,MCTS,SEMIRANDOM
